,SCRAM,EEDUC,RRACE,TBIRTH_YEAR,RHISPANIC,RRACE,EEDUC,MS,EGENID_BIRTH,GENID_DESCRIBE,SEXUAL_ORIENTATION,ANYWORK,WEEK,INCOME,TENURE,KIDS_LT5Y,KIDS_5_11Y,KIDS_12_17Y,EST_ST
28439,V480028440,6,1,1987,1,1,6,1,2,2,2,2,48,5,2,1,-99,-99,16
28440,V480028441,6,1,1991,1,1,6,5,1,4,4,2,48,1,3,-88,-88,-88,6
28441,V480028442,4,1,1971,1,1,4,1,1,1,2,1,48,-88,1,-99,-99,1,26
28442,V480028443,4,1,1969,1,1,4,1,2,2,2,2,48,7,2,-88,-88,-88,53
28443,V480028444,6,1,1977,1,1,6,1,2,2,2,1,48,5,2,-99,1,1,26
28444,V480028445,2,1,1958,2,1,2,3,2,2,2,2,48,1,3,-88,-88,-88,36
28445,V480028446,4,4,1975,1,4,4,5,2,2,2,1,48,3,3,-88,-88,-88,53
28446,V480028447,3,4,1985,2,4,3,5,1,1,2,2,48,3,2,-88,-88,-88,8
28447,V480028448,3,2,1963,1,2,3,1,1,1,2,2,48,-88,-88,-88,-88,-88,11
28448,V480028449,6,1,1953,1,1,6,1,2,2,2,2,48,5,1,-88,-88,-88,8
28449,V480028450,4,1,1951,1,1,4,3,1,1,2,1,48,6,1,-88,-88,-88,29
28450,V480028451,1,4,1982,1,4,1,1,1,4,5,2,48,7,1,-88,-88,-88,32
28451,V480028452,4,1,1960,1,1,4,3,2,2,2,1,48,3,2,-88,-88,-88,2
28452,V480028453,7,1,1964,1,1,7,1,2,2,2,1,48,6,1,-88,-88,-88,2
28453,V480028454,4,1,1972,1,1,4,1,2,2,2,2,48,7,3,-88,-88,-88,26
28454,V480028455,6,1,1952,1,1,6,1,2,2,2,2,48,6,1,-88,-88,-88,9
28455,V480028456,7,1,1974,1,1,7,1,1,1,2,1,48,7,2,-88,-88,-88,29
28456,V480028457,3,1,1978,2,1,3,1,1,1,2,1,48,1,3,-99,-99,1,17
28457,V480028458,3,1,1959,1,1,3,1,1,1,2,1,48,6,2,-88,-88,-88,46
28458,V480028459,7,3,1952,1,3,7,1,2,2,2,2,48,8,2,-88,-88,-88,53
28459,V480028460,7,3,1972,1,3,7,1,1,1,2,1,48,8,2,-99,-99,1,48
28460,V480028461,4,1,1970,2,1,4,1,2,2,2,2,48,7,1,-88,-88,-88,48
28461,V480028462,3,1,1990,1,1,3,5,2,2,2,1,48,2,3,-88,-88,-88,22
28462,V480028463,7,2,1958,1,2,7,3,2,2,2,1,48,-88,-88,-99,1,-99,45
28463,V480028464,6,2,1979,1,2,6,4,2,2,2,1,48,3,2,-99,1,-99,6
28464,V480028465,3,3,1969,1,3,3,1,1,1,2,1,48,4,3,-88,-88,-88,9
28465,V480028466,7,1,1948,1,1,7,1,2,2,2,2,48,5,2,-88,-88,-88,8
28466,V480028467,6,2,1979,1,2,6,3,1,1,2,2,48,4,2,-99,1,-99,48
28467,V480028468,5,1,1998,1,1,5,5,2,2,2,1,48,-88,-88,-88,-88,-88,42
28468,V480028469,6,1,1956,1,1,6,5,1,1,2,2,48,5,2,-88,-88,-88,53
28469,V480028470,4,1,1977,1,1,4,1,2,2,2,1,48,6,2,-99,1,1,19
28470,V480028471,7,1,1951,1,1,7,1,2,2,2,2,48,4,3,-88,-88,-88,12
28471,V480028472,4,1,1988,1,1,4,3,2,2,-99,2,48,-88,-88,1,1,1,31
28472,V480028473,6,1,1990,1,1,6,5,2,2,3,1,48,2,3,-88,-88,-88,53
28473,V480028474,7,1,1949,1,1,7,1,1,1,2,2,48,4,2,-88,-88,-88,49
28474,V480028475,6,3,1985,1,3,6,5,2,2,5,1,48,1,3,-88,-88,-88,41
28475,V480028476,6,1,1958,1,1,6,5,2,2,2,1,48,4,3,-88,-88,-88,44
28476,V480028477,6,1,1971,1,1,6,1,2,2,2,1,48,8,3,-99,-99,1,32
28477,V480028478,6,1,1996,1,1,6,5,2,4,3,1,48,-88,-88,-88,-88,-88,23
28478,V480028479,7,1,1995,1,1,7,5,2,2,2,1,48,6,3,-88,-88,-88,42
28479,V480028480,3,2,1965,2,2,3,2,2,2,2,2,48,1,3,-88,-88,-88,1
28480,V480028481,7,1,1979,2,1,7,5,2,2,2,1,48,4,3,-88,-88,-88,41
28481,V480028482,4,1,1967,1,1,4,2,2,2,2,2,48,1,1,1,1,-99,47
28482,V480028483,7,1,1986,1,1,7,5,1,1,2,1,48,4,1,-88,-88,-88,16
28483,V480028484,6,1,1983,1,1,6,1,1,1,2,1,48,6,2,-99,1,1,13
28484,V480028485,7,1,1958,1,1,7,1,2,2,2,1,48,6,1,1,1,1,22
28485,V480028486,3,1,1966,1,1,3,4,2,2,2,-88,48,-88,-88,-99,1,-99,29
28486,V480028487,4,1,1962,1,1,4,1,2,2,2,2,48,4,1,-88,-88,-88,53
28487,V480028488,3,1,1967,1,1,3,1,1,1,2,1,48,4,2,-99,-99,1,32
28488,V480028489,7,1,1980,1,1,7,1,1,1,2,1,48,7,2,-99,1,-99,35
28489,V480028490,4,1,1999,1,1,4,5,1,1,2,1,48,4,3,-88,-88,-88,6
28490,V480028491,6,1,1957,1,1,6,3,1,1,2,2,48,3,1,-88,-88,-88,5
28491,V480028492,7,1,1970,1,1,7,5,2,2,2,1,48,5,3,1,1,-99,51
28492,V480028493,5,1,1984,1,1,5,1,2,2,2,1,48,7,2,-88,-88,-88,38
28493,V480028494,6,1,1951,2,1,6,1,1,1,2,2,48,5,1,-88,-88,-88,6
28494,V480028495,5,1,1976,1,1,5,1,2,2,2,1,48,3,2,-88,-88,-88,21
28495,V480028496,6,1,1998,2,1,6,5,2,2,5,1,48,1,3,-88,-88,-88,6
28496,V480028497,6,2,1948,1,2,6,1,1,1,2,2,48,3,2,-88,-88,-88,35
28497,V480028498,4,1,1962,1,1,4,1,1,1,2,1,48,3,4,-88,-88,-88,51
28498,V480028499,7,1,1953,1,1,7,1,1,1,2,1,48,8,2,-88,-88,-88,6
28499,V480028500,6,1,1961,1,1,6,3,2,2,2,1,48,4,1,-88,-88,-88,55
28500,V480028501,6,2,1962,1,2,6,5,1,1,2,1,48,5,2,-88,-88,-88,24
28501,V480028502,6,1,1949,1,1,6,1,1,1,2,1,48,4,1,-88,-88,-88,5
28502,V480028503,5,1,1972,1,1,5,1,2,2,2,1,48,-88,2,-88,-88,-88,17
28503,V480028504,7,1,1974,1,1,7,1,1,1,2,1,48,-88,-88,-99,1,1,20
28504,V480028505,5,1,1956,1,1,5,1,1,1,2,1,48,6,1,-88,-88,-88,23
28505,V480028506,6,1,1964,1,1,6,1,2,2,2,1,48,7,1,-88,-88,-88,16
28506,V480028507,6,1,1991,1,1,6,1,2,2,2,2,48,4,2,1,-99,-99,18
28507,V480028508,3,1,1950,1,1,3,1,2,2,2,2,48,2,1,-88,-88,-88,13
28508,V480028509,7,1,1951,1,1,7,1,1,1,2,1,48,5,2,-88,-88,-88,32
28509,V480028510,7,1,1972,1,1,7,5,1,1,1,1,48,4,3,-88,-88,-88,27
28510,V480028511,6,1,1970,1,1,6,1,1,-99,-99,2,48,-99,-99,-88,-88,-88,55
28511,V480028512,4,1,1969,1,1,4,1,2,2,2,1,48,6,2,-99,-99,1,29
28512,V480028513,4,3,1994,1,3,4,1,2,2,2,1,48,6,2,1,-99,-99,53
28513,V480028514,4,1,1954,1,1,4,1,2,2,2,2,48,2,2,-88,-88,-88,21
28514,V480028515,5,1,1961,1,1,5,1,1,1,2,2,48,4,1,-99,-99,-99,56
28515,V480028516,4,1,1962,1,1,4,1,2,2,2,1,48,4,2,-99,1,1,26
28516,V480028517,7,1,1978,1,1,7,1,2,2,2,1,48,5,2,-88,-88,-88,16
28517,V480028518,4,1,1981,1,1,4,5,2,2,2,2,48,1,1,-88,-88,-88,47
28518,V480028519,6,1,1953,1,1,6,1,1,1,-99,1,48,2,1,-88,-88,-88,27
28519,V480028520,7,1,1957,1,1,7,1,2,2,2,2,48,3,2,-88,-88,-88,12
28520,V480028521,6,3,1973,1,3,6,1,1,1,2,1,48,-88,-88,1,1,-99,48
28521,V480028522,6,1,1994,1,1,6,1,1,1,2,1,48,5,2,-88,-88,-88,19
28522,V480028523,5,1,1958,1,1,5,1,2,2,2,2,48,6,1,-88,-88,-88,33
28523,V480028524,7,1,1960,2,1,7,1,1,1,2,1,48,6,2,-88,-88,-88,10
28524,V480028525,4,1,1954,1,1,4,1,2,2,2,2,48,4,1,-88,-88,-88,26
28525,V480028526,5,1,1951,2,1,5,1,1,1,2,2,48,4,1,-88,-88,-88,32
28526,V480028527,7,1,1958,1,1,7,1,1,1,2,2,48,4,1,-88,-88,-88,10
28527,V480028528,3,1,1962,1,1,3,1,1,1,2,1,48,8,2,-88,-88,-88,34
28528,V480028529,5,1,1969,1,1,5,1,2,2,2,2,48,2,2,-88,-88,-88,27
28529,V480028530,2,1,1992,1,1,2,2,2,2,2,1,48,-99,3,-88,-88,-88,47
28530,V480028531,4,1,1985,1,1,4,1,1,1,2,1,48,6,1,1,-99,-99,12
28531,V480028532,5,1,1954,1,1,5,3,1,1,2,1,48,2,3,-88,-88,-88,41
28532,V480028533,4,1,1960,1,1,4,1,1,1,2,1,48,-88,-88,-88,-88,-88,39
28533,V480028534,4,1,1971,2,1,4,3,2,2,2,1,48,3,2,-88,-88,-88,35
28534,V480028535,4,1,1979,1,1,4,1,1,1,2,1,48,4,1,-99,-99,1,29
28535,V480028536,4,1,1951,2,1,4,5,2,2,2,1,48,3,1,-88,-88,-88,48
28536,V480028537,7,2,1966,1,2,7,1,2,2,2,1,48,6,2,-88,-88,-88,6
28537,V480028538,6,1,1988,1,1,6,5,1,1,1,1,48,-88,3,-88,-88,-88,18
28538,V480028539,6,1,1987,1,1,6,3,1,1,2,1,48,-88,-88,-88,-88,-88,28
28539,V480028540,5,1,1958,1,1,5,1,2,2,2,2,48,-88,-88,1,1,-99,27
28540,V480028541,4,1,1953,1,1,4,4,2,2,2,2,48,2,1,-88,-88,-88,45
28541,V480028542,4,2,1961,1,2,4,5,2,2,3,1,48,1,3,-88,-88,-88,35
28542,V480028543,4,1,1988,1,1,4,5,1,1,2,2,48,3,3,-88,-88,-88,48
28543,V480028544,7,1,1968,1,1,7,2,2,-99,-99,-99,48,-99,-99,-88,-88,-88,9
28544,V480028545,5,1,1985,1,1,5,1,2,2,2,1,48,6,2,-99,-99,1,48
28545,V480028546,6,1,1987,1,1,6,5,1,1,2,1,48,5,2,-88,-88,-88,51
28546,V480028547,6,1,1978,1,1,6,3,2,2,3,1,48,6,2,-99,-99,1,49
28547,V480028548,7,1,1994,1,1,7,5,1,1,2,1,48,7,4,-99,-99,-99,39
28548,V480028549,7,1,1953,1,1,7,2,1,1,1,2,48,5,3,-88,-88,-88,51
28549,V480028550,7,1,1995,1,1,7,5,2,2,2,1,48,1,3,-88,-88,-88,28
28550,V480028551,3,1,1965,1,1,3,1,2,2,2,1,48,3,2,-88,-88,-88,34
28551,V480028552,7,3,1995,1,3,7,5,1,1,1,1,48,4,3,-88,-88,-88,36
28552,V480028553,7,4,1981,1,4,7,1,2,2,2,2,48,8,2,-99,1,1,5
28553,V480028554,4,1,1987,1,1,4,1,2,2,2,1,48,6,4,-99,1,1,21
28554,V480028555,5,1,1975,1,1,5,5,2,2,2,1,48,2,3,-99,-99,1,27
28555,V480028556,4,1,1994,1,1,4,1,1,1,2,1,48,4,2,1,-99,-99,49
28556,V480028557,6,3,1960,1,3,6,1,2,2,2,2,48,7,-99,-88,-88,-88,41
28557,V480028558,5,1,1969,1,1,5,2,2,2,2,1,48,-88,-88,-88,-88,-88,5
28558,V480028559,3,2,1988,1,2,3,1,2,2,2,2,48,-88,-88,1,-99,-99,19
28559,V480028560,7,4,1937,1,4,7,2,1,1,2,2,48,6,3,-88,-88,-88,48
28560,V480028561,5,1,1964,1,1,5,1,2,2,2,1,48,8,1,-88,-88,-88,8
28561,V480028562,6,1,1970,1,1,6,1,2,2,2,2,48,7,1,-88,-88,-88,53
28562,V480028563,6,1,1957,1,1,6,1,2,2,2,2,48,7,2,-88,-88,-88,51
28563,V480028564,6,1,1972,1,1,6,3,2,2,2,1,48,5,3,-88,-88,-88,8
28564,V480028565,3,1,1991,1,1,3,5,2,2,2,2,48,-88,-88,1,-99,1,44
28565,V480028566,6,1,1968,1,1,6,1,2,2,2,2,48,6,2,-99,1,1,45
28566,V480028567,5,1,1968,1,1,5,5,1,1,1,2,48,1,2,-88,-88,-88,45
28567,V480028568,4,4,1988,1,4,4,1,2,2,2,1,48,5,2,-88,-88,-88,32
28568,V480028569,7,1,1968,1,1,7,1,2,2,2,1,48,8,1,-88,-88,-88,2
28569,V480028570,6,1,1957,1,1,6,1,2,2,2,2,48,7,2,-88,-88,-88,10
28570,V480028571,6,1,1988,2,1,6,1,1,1,2,1,48,8,2,1,-99,-99,53
28571,V480028572,6,1,1948,1,1,6,3,2,2,2,2,48,1,2,-88,-88,-88,8
28572,V480028573,4,1,1951,1,1,4,2,2,2,2,2,48,2,3,-88,-88,-88,38
28573,V480028574,6,1,1991,2,1,6,1,2,2,2,1,48,6,1,1,-99,-99,48
28574,V480028575,6,1,1953,1,1,6,2,2,2,2,1,48,2,1,-88,-88,-88,49
28575,V480028576,7,3,1981,1,3,7,1,2,2,2,1,48,6,3,-88,-88,-88,36
28576,V480028577,7,1,1980,1,1,7,1,2,2,2,1,48,5,2,1,-99,-99,36
28577,V480028578,5,4,1959,2,4,5,3,2,2,2,2,48,1,3,-88,-88,-88,40
28578,V480028579,1,1,1995,1,1,1,1,2,2,2,2,48,4,2,1,1,-99,20
28579,V480028580,7,1,1992,1,1,7,1,2,2,2,2,48,4,3,-99,1,-99,49
28580,V480028581,3,1,1961,1,1,3,5,1,1,2,2,48,1,2,-88,-88,-88,53
28581,V480028582,4,3,1993,1,3,4,5,2,2,3,1,48,3,3,-88,-88,-88,6
28582,V480028583,3,1,2003,2,1,3,5,2,2,3,1,48,-88,-88,-99,-99,1,48
28583,V480028584,7,1,1947,1,1,7,2,2,2,2,2,48,5,1,-88,-88,-88,53
28584,V480028585,7,1,1964,1,1,7,1,1,1,2,1,48,8,1,-99,-99,1,31
28585,V480028586,6,4,1953,1,4,6,2,1,1,2,2,48,4,1,-88,-88,-88,8
28586,V480028587,3,1,1970,1,1,3,1,1,1,2,1,48,3,2,-88,-88,-88,12
28587,V480028588,6,1,1988,1,1,6,1,1,1,2,2,48,4,2,-99,1,-99,26
28588,V480028589,7,1,1996,1,1,7,5,2,2,3,2,48,7,1,-88,-88,-88,6
28589,V480028590,5,1,1949,1,1,5,1,2,2,2,-88,48,-88,-88,-88,-88,-88,6
28590,V480028591,6,1,1940,1,1,6,2,2,-99,2,2,48,-88,1,-88,-88,-88,1
28591,V480028592,6,1,1982,1,1,6,1,2,2,2,2,48,-88,1,-99,1,1,40
28592,V480028593,7,1,1959,1,1,7,1,2,2,2,2,48,7,2,-88,-88,-88,6
28593,V480028594,5,1,1949,1,1,5,3,2,2,2,2,48,7,2,-99,-99,1,27
28594,V480028595,4,1,1976,1,1,4,3,1,1,2,1,48,3,1,-88,-88,-88,30
28595,V480028596,4,1,1980,1,1,4,1,2,2,2,1,48,3,2,-99,-99,1,41
28596,V480028597,3,1,1980,1,1,3,5,1,1,2,1,48,7,4,-99,1,1,16
28597,V480028598,7,2,1958,1,2,7,1,1,1,2,1,48,6,1,-99,1,1,6
28598,V480028599,6,1,1948,1,1,6,3,1,1,1,2,48,2,3,-88,-88,-88,53
28599,V480028600,7,1,1993,1,1,7,1,1,1,2,1,48,4,3,-88,-88,-88,48
28600,V480028601,6,1,1995,1,1,6,5,2,2,1,1,48,1,2,-88,-88,-88,4
28601,V480028602,5,1,1976,2,1,5,1,2,2,2,1,48,8,1,-88,-88,-88,49
28602,V480028603,4,1,1979,1,1,4,1,1,1,2,1,48,7,2,-99,1,-99,31
28603,V480028604,4,1,1960,1,1,4,5,2,2,2,2,48,1,4,-88,-88,-88,40
28604,V480028605,4,1,1995,1,1,4,5,1,1,2,2,48,1,3,-88,-88,-88,21
28605,V480028606,3,1,1982,1,1,3,1,1,1,2,2,48,-88,2,-99,1,-99,41
28606,V480028607,4,1,1968,1,1,4,3,2,2,2,1,48,5,4,-88,-88,-88,41
28607,V480028608,4,1,1935,1,1,4,2,2,2,2,2,48,2,1,-88,-88,-88,49
28608,V480028609,4,1,1965,2,1,4,3,2,2,2,2,48,1,4,-88,-88,-88,49
28609,V480028610,4,2,1956,1,2,4,3,1,1,2,2,48,-88,3,-88,-88,-88,36
28610,V480028611,4,1,1961,2,1,4,1,2,2,2,1,48,3,2,-88,-88,-88,12
28611,V480028612,1,1,1965,1,1,1,1,2,2,2,2,48,-88,-88,-88,-88,-88,8
28612,V480028613,6,1,1969,1,1,6,3,2,2,2,1,48,3,1,-99,-99,1,31
28613,V480028614,4,1,1957,1,1,4,1,1,1,2,1,48,6,-99,-88,-88,-88,45
28614,V480028615,7,1,1968,1,1,7,3,1,1,2,1,48,5,1,-88,-88,-88,54
28615,V480028616,7,3,1950,1,3,7,2,2,2,2,2,48,5,3,-88,-88,-88,11
28616,V480028617,3,1,1961,1,1,3,1,1,1,2,1,48,1,3,-88,-88,-88,31
28617,V480028618,6,1,1961,1,1,6,1,1,1,2,1,48,4,1,-88,-88,-88,46
28618,V480028619,7,3,1949,1,3,7,1,1,1,2,2,48,6,2,-88,-88,-88,53
28619,V480028620,6,1,1980,1,1,6,1,1,1,2,1,48,4,3,-88,-88,-88,15
28620,V480028621,7,1,1984,1,1,7,1,2,2,2,1,48,8,1,1,1,-99,2
28621,V480028622,7,1,1984,1,1,7,5,1,1,5,1,48,8,2,-88,-88,-88,8
28622,V480028623,7,3,1985,1,3,7,3,2,2,2,1,48,4,2,-99,-99,1,15
28623,V480028624,7,1,1985,1,1,7,-99,1,-99,-99,-99,48,-99,-99,-88,-88,-88,41
28624,V480028625,6,2,1955,1,2,6,3,2,2,2,2,48,1,2,-99,-99,-99,47
28625,V480028626,2,1,1944,1,1,2,1,2,2,2,2,48,2,2,-88,-88,-88,25
28626,V480028627,4,1,1973,1,1,4,1,1,1,2,1,48,5,2,-99,-99,1,48
28627,V480028628,6,1,1965,1,1,6,3,2,2,2,1,48,8,2,-99,-99,1,12
28628,V480028629,4,1,1958,1,1,4,1,2,2,2,2,48,5,2,-88,-88,-88,2
28629,V480028630,7,1,1949,1,1,7,1,2,2,2,2,48,5,4,-88,-88,-88,39
28630,V480028631,4,1,1993,1,1,4,1,2,2,2,1,48,3,2,-88,-88,-88,26
28631,V480028632,6,1,1951,1,1,6,1,1,1,2,2,48,1,2,-88,-88,-88,48
28632,V480028633,6,1,1992,1,1,6,5,1,1,1,1,48,7,3,-88,-88,-88,26
28633,V480028634,6,1,1960,1,1,6,1,1,1,2,1,48,4,3,-88,-88,-88,35
28634,V480028635,7,1,1954,1,1,7,1,1,1,2,1,48,-99,1,-88,-88,-88,42
28635,V480028636,4,1,1989,1,1,4,1,1,1,2,1,48,6,2,-99,1,-99,30
28636,V480028637,3,1,1979,1,1,3,3,1,1,2,1,48,4,3,-88,-88,-88,54
28637,V480028638,7,2,1992,1,2,7,1,2,2,2,1,48,-88,-88,-88,-88,-88,24
28638,V480028639,1,1,1934,1,1,1,5,1,1,2,2,48,-88,3,-99,-99,1,26
28639,V480028640,7,1,1975,1,1,7,1,2,2,2,1,48,6,2,-88,-88,-88,37
28640,V480028641,6,1,1969,1,1,6,1,2,2,2,1,48,6,2,-88,-88,-88,1
28641,V480028642,6,1,1966,1,1,6,5,1,1,2,2,48,2,2,-88,-88,-88,53
28642,V480028643,7,1,1981,1,1,7,1,2,2,2,1,48,7,2,-99,-99,1,38
28643,V480028644,4,4,1992,1,4,4,1,1,1,2,1,48,1,3,-88,-88,-88,2
28644,V480028645,6,1,1993,1,1,6,1,2,2,3,1,48,4,2,1,-99,-99,27
28645,V480028646,7,1,1996,1,1,7,5,1,1,2,1,48,7,3,-88,-88,-88,53
28646,V480028647,4,3,1963,1,3,4,1,2,2,2,-99,48,-88,-88,-88,-88,-88,8
28647,V480028648,2,2,1984,1,2,2,1,2,2,2,1,48,2,3,-99,1,1,22
28648,V480028649,5,3,1950,1,3,5,1,2,2,2,2,48,-99,-99,-88,-88,-88,21
28649,V480028650,4,1,1965,2,1,4,1,2,2,2,2,48,5,1,-88,-88,-88,27
28650,V480028651,3,1,1967,1,1,3,1,2,2,2,1,48,5,2,-88,-88,-88,53
28651,V480028652,6,1,1942,1,1,6,3,2,2,2,1,48,6,2,-88,-88,-88,49
28652,V480028653,6,3,1979,1,3,6,1,1,1,1,1,48,-88,-88,-88,-88,-88,48
28653,V480028654,7,1,1984,1,1,7,5,1,1,2,1,48,6,3,-88,-88,-88,33
28654,V480028655,7,1,1994,1,1,7,1,2,2,2,1,48,6,3,-88,-88,-88,51
28655,V480028656,4,1,1980,2,1,4,1,2,2,2,2,48,5,2,-99,1,1,12
28656,V480028657,7,1,1956,1,1,7,1,2,2,2,1,48,5,2,-88,-88,-88,54
28657,V480028658,6,1,1996,1,1,6,5,1,1,2,1,48,4,3,-88,-88,-88,45
28658,V480028659,4,1,1992,1,1,4,5,1,1,2,1,48,7,3,-88,-88,-88,30
28659,V480028660,5,4,2000,2,4,5,5,2,2,3,1,48,-88,-88,-88,-88,-88,9
28660,V480028661,6,2,1954,2,2,6,1,2,2,3,-88,48,-88,-88,-88,-88,-88,25
28661,V480028662,6,4,1989,1,4,6,1,2,2,2,1,48,7,3,-88,-88,-88,1
28662,V480028663,6,1,1984,1,1,6,5,1,1,2,1,48,-88,-88,-88,-88,-88,26
28663,V480028664,4,1,1983,1,1,4,1,1,1,2,2,48,2,2,-99,-99,1,48
28664,V480028665,4,1,1950,1,1,4,3,2,2,2,1,48,2,2,-88,-88,-88,48
28665,V480028666,3,1,1976,1,1,3,1,2,2,2,2,48,3,3,-99,-99,1,51
28666,V480028667,7,1,1994,1,1,7,5,1,1,1,1,48,4,3,-99,-99,-99,21
28667,V480028668,4,1,1971,1,1,4,1,2,2,2,2,48,3,3,1,-99,-99,26
28668,V480028669,7,1,1953,1,1,7,3,2,2,2,2,48,4,1,-88,-88,-88,23
28669,V480028670,3,1,1980,1,1,3,3,2,2,2,1,48,5,2,-99,1,1,48
28670,V480028671,6,1,1958,1,1,6,3,1,1,2,1,48,6,2,-88,-88,-88,6
28671,V480028672,4,1,1999,1,1,4,5,1,1,2,1,48,6,1,-88,-88,-88,46
28672,V480028673,6,1,1987,1,1,6,5,2,2,3,1,48,3,1,-99,1,-99,19
28673,V480028674,6,1,1951,1,1,6,1,2,2,2,2,48,5,1,-88,-88,-88,17
28674,V480028675,3,3,1966,1,3,3,1,2,2,2,1,48,-88,-88,-88,-88,-88,25
28675,V480028676,3,1,1957,2,1,3,3,1,1,2,1,48,4,3,-88,-88,-88,6
28676,V480028677,4,1,1979,1,1,4,1,1,1,2,1,48,-88,-88,1,1,-99,50
28677,V480028678,6,1,1972,1,1,6,1,1,1,2,1,48,4,3,-99,-99,1,31
28678,V480028679,6,1,1944,1,1,6,1,2,2,2,2,48,6,1,-88,-88,-88,31
28679,V480028680,6,3,1938,1,3,6,1,2,2,2,1,48,3,2,-88,-88,-88,51
28680,V480028681,5,1,1979,1,1,5,3,1,1,2,1,48,4,3,-99,-99,1,27
28681,V480028682,6,1,1947,2,1,6,1,2,2,2,2,48,5,2,-88,-88,-88,4
28682,V480028683,6,3,1988,1,3,6,5,2,2,2,1,48,-88,-88,-88,-88,-88,34
28683,V480028684,3,1,1969,1,1,3,1,2,2,2,2,48,4,2,-99,-99,1,54
28684,V480028685,6,1,1997,1,1,6,5,1,1,4,1,48,3,3,-88,-88,-88,29
28685,V480028686,7,1,1988,1,1,7,5,1,1,2,1,48,2,2,-88,-88,-88,1
28686,V480028687,7,1,1952,1,1,7,3,1,1,2,2,48,8,1,-88,-88,-88,2
28687,V480028688,4,1,1951,1,1,4,3,2,2,2,2,48,1,3,-99,-99,-99,6
28688,V480028689,6,1,1961,1,1,6,1,2,2,2,2,48,8,1,-88,-88,-88,46
28689,V480028690,3,1,1948,1,1,3,2,2,2,2,2,48,-88,-88,1,-99,-99,28
28690,V480028691,7,1,1959,1,1,7,1,1,1,2,2,48,-88,-88,-88,-88,-88,17
28691,V480028692,3,2,1971,2,2,3,5,2,2,2,2,48,1,3,-99,1,-99,12
28692,V480028693,1,1,1954,2,1,1,-99,1,-99,-99,1,48,-88,-88,1,1,-99,6
28693,V480028694,6,1,1991,1,1,6,5,2,2,2,1,48,5,3,-88,-88,-88,33
28694,V480028695,6,1,1987,1,1,6,1,2,2,2,1,48,8,2,1,-99,-99,36
28695,V480028696,5,2,1989,1,2,5,5,2,2,2,1,48,3,2,1,1,-99,18
28696,V480028697,6,2,1992,1,2,6,5,1,1,5,1,48,6,1,-88,-88,-88,29
28697,V480028698,6,1,1962,1,1,6,2,2,2,2,1,48,4,3,-88,-88,-88,29
28698,V480028699,6,1,1953,1,1,6,1,1,2,1,2,48,6,1,-88,-88,-88,41
28699,V480028700,6,1,1975,1,1,6,1,1,1,2,1,48,6,2,-99,-99,1,20
28700,V480028701,6,4,1946,1,4,6,2,2,2,3,2,48,4,1,-88,-88,-88,26
28701,V480028702,7,1,1982,1,1,7,1,1,1,2,1,48,8,1,1,1,-99,10
28702,V480028703,3,1,1994,1,1,3,5,1,1,2,1,48,-88,-88,-88,-88,-88,9
28703,V480028704,4,1,1957,1,1,4,5,1,1,1,1,48,-88,-88,-88,-88,-88,33
28704,V480028705,7,1,1949,1,1,7,1,1,1,2,2,48,5,1,-88,-88,-88,39
28705,V480028706,6,2,1996,1,2,6,5,2,2,2,-88,48,-88,-88,-88,-88,-88,21
28706,V480028707,5,4,1981,1,4,5,4,2,2,2,1,48,3,2,1,1,1,47
28707,V480028708,6,1,1952,1,1,6,1,2,2,2,1,48,7,2,-88,-88,-88,12
28708,V480028709,7,4,1980,1,4,7,1,2,2,1,1,48,-88,-88,1,-99,1,17
28709,V480028710,7,1,1982,1,1,7,1,2,2,2,1,48,7,2,-99,1,-99,11
28710,V480028711,6,1,1982,1,1,6,3,1,1,1,1,48,-88,-88,-88,-88,-88,25
28711,V480028712,7,1,1955,1,1,7,3,1,1,2,2,48,3,2,-88,-88,-88,41
28712,V480028713,7,1,1968,1,1,7,1,2,2,1,1,48,8,2,-88,-88,-88,34
28713,V480028714,3,1,1954,1,1,3,1,1,1,2,2,48,2,2,-99,-99,-99,6
28714,V480028715,7,1,1979,1,1,7,3,2,2,2,1,48,-88,-88,1,-99,1,54
28715,V480028716,7,1,1973,1,1,7,1,1,1,2,2,48,7,2,-99,-99,1,39
28716,V480028717,3,1,1955,1,1,3,1,2,2,2,1,48,-88,-88,-88,-88,-88,41
28717,V480028718,6,1,1995,1,1,6,1,2,2,2,1,48,7,2,-88,-88,-88,51
28718,V480028719,6,1,1970,1,1,6,3,2,2,3,1,48,4,2,-88,-88,-88,21
28719,V480028720,7,3,1987,1,3,7,1,1,1,2,1,48,8,2,1,-99,-99,53
28720,V480028721,7,1,1992,2,1,7,5,2,2,2,1,48,1,3,-88,-88,-88,51
28721,V480028722,7,1,1979,1,1,7,3,2,2,3,-88,48,-88,-88,-99,1,1,41
28722,V480028723,6,1,1963,1,1,6,5,2,2,2,2,48,3,3,-88,-88,-88,16
28723,V480028724,3,2,1962,1,2,3,5,2,2,2,2,48,1,3,-88,-88,-88,13
28724,V480028725,3,1,1972,1,1,3,1,2,2,2,2,48,4,1,-88,-88,-88,54
28725,V480028726,3,1,1947,1,1,3,1,2,2,2,2,48,6,1,-99,-99,-99,34
28726,V480028727,7,3,1970,1,3,7,4,2,2,1,1,48,6,2,-88,-88,-88,50
